source_id,corpus,folder_name,rank,section_id,chapter_id,chapter_title,section_title,similarity_score,candidate_band,mapping_grade,status,rationale
B0407,book,"Steven Heller, Georgette Ballance：《Graphic Design History》，2001",8,4.3,CH04,第四章　制度化的现代主义：制造联盟、包豪斯与设计教育,1923年的制度转向,0.313231,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0408,book,"Steven Heller, Veronique Vienne：《100 Ideas that Changed Graphic Design》",1,10.5,CH10,第十章　新中国设计制度的重组（1949—1978）,宣传视觉与出版系统,0.373103,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0408,book,"Steven Heller, Veronique Vienne：《100 Ideas that Changed Graphic Design》",2,9.5,CH09,第九章　消费社会、家庭、性别与企业形象,企业形象的系统化,0.367983,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0408,book,"Steven Heller, Veronique Vienne：《100 Ideas that Changed Graphic Design》",3,7.4,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,乌尔姆设计学院,0.362019,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0408,book,"Steven Heller, Veronique Vienne：《100 Ideas that Changed Graphic Design》",4,11.5,CH11,第十一章　从反设计到后现代：意义、差异与媒介转向,孟菲斯及对象的叙事化,0.358446,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0408,book,"Steven Heller, Veronique Vienne：《100 Ideas that Changed Graphic Design》",5,11.1,CH11,第十一章　从反设计到后现代：意义、差异与媒介转向,现代主义危机的社会条件,0.349783,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0408,book,"Steven Heller, Veronique Vienne：《100 Ideas that Changed Graphic Design》",6,9.6,CH09,第九章　消费社会、家庭、性别与企业形象,瑞士平面与国际主义传播,0.348723,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0408,book,"Steven Heller, Veronique Vienne：《100 Ideas that Changed Graphic Design》",7,13.6,CH13,第十三章　全球生产、品牌系统与中国设计转型（1978—2008）,城市化与消费视觉,0.334435,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0408,book,"Steven Heller, Veronique Vienne：《100 Ideas that Changed Graphic Design》",8,3.2,CH03,第三章　战争、革命与先锋派的视觉—物质实验,未来主义,0.323628,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0409,book,Strasser：《Getting and Spending (European and American Consumer Societies in the,1,9.1,CH09,第九章　消费社会、家庭、性别与企业形象,丰裕社会与消费公民,0.586711,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0409,book,Strasser：《Getting and Spending (European and American Consumer Societies in the,2,5.2,CH05,第五章　商业现代性：装饰艺术、流线型与工业设计职业,美国大众消费体系,0.458503,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0409,book,Strasser：《Getting and Spending (European and American Consumer Societies in the,3,2.4,CH02,第二章　改良、消费、展览与跨国物质流动,百货商店与现代消费者,0.349939,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0409,book,Strasser：《Getting and Spending (European and American Consumer Societies in the,4,4.1,CH04,第四章　制度化的现代主义：制造联盟、包豪斯与设计教育,改革联盟与企业系统,0.333543,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0409,book,Strasser：《Getting and Spending (European and American Consumer Societies in the,5,7.6,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,北欧设计的制度基础,0.324296,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0409,book,Strasser：《Getting and Spending (European and American Consumer Societies in the,6,8.6,CH08,第八章　冷战、社会主义设计、去殖民化与国家建设,拉丁美洲与非洲的现代化项目,0.309698,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0409,book,Strasser：《Getting and Spending (European and American Consumer Societies in the,7,13.1,CH13,第十三章　全球生产、品牌系统与中国设计转型（1978—2008）,后福特生产与供应链,0.29837,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0409,book,Strasser：《Getting and Spending (European and American Consumer Societies in the,8,9.6,CH09,第九章　消费社会、家庭、性别与企业形象,瑞士平面与国际主义传播,0.266452,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0410,book,Taste and Power _ Furnishing Modern France -- Leora Auslander -- University of C,1,5.2,CH05,第五章　商业现代性：装饰艺术、流线型与工业设计职业,美国大众消费体系,0.455464,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0410,book,Taste and Power _ Furnishing Modern France -- Leora Auslander -- University of C,2,C.0,CH99,结语　从正典到关系、责任与可能性,结语综合,0.380783,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0410,book,Taste and Power _ Furnishing Modern France -- Leora Auslander -- University of C,3,5.1,CH05,第五章　商业现代性：装饰艺术、流线型与工业设计职业,装饰艺术与1925年巴黎博览会,0.380518,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0410,book,Taste and Power _ Furnishing Modern France -- Leora Auslander -- University of C,4,1.5,CH01,第一章　工业化、劳动分工与“设计”的生成,工厂中的匿名设计,0.374923,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0410,book,Taste and Power _ Furnishing Modern France -- Leora Auslander -- University of C,5,7.3,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,美国“Good Design”体系,0.366121,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0410,book,Taste and Power _ Furnishing Modern France -- Leora Auslander -- University of C,6,9.5,CH09,第九章　消费社会、家庭、性别与企业形象,企业形象的系统化,0.361203,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0410,book,Taste and Power _ Furnishing Modern France -- Leora Auslander -- University of C,7,2.4,CH02,第二章　改良、消费、展览与跨国物质流动,百货商店与现代消费者,0.354192,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0410,book,Taste and Power _ Furnishing Modern France -- Leora Auslander -- University of C,8,1.6,CH01,第一章　工业化、劳动分工与“设计”的生成,“工业艺术”“装饰艺术”与“设计”,0.352109,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0411,book,teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》,1,7.4,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,乌尔姆设计学院,0.51818,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0411,book,teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》,2,13.4,CH13,第十三章　全球生产、品牌系统与中国设计转型（1978—2008）,设计教育、学科史与职业制度恢复,0.351551,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0411,book,teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》,3,4.2,CH04,第四章　制度化的现代主义：制造联盟、包豪斯与设计教育,魏玛包豪斯与基础课程,0.341456,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0411,book,teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》,4,6.1,CH06,第六章　东亚转译与中国现代设计的形成（1895—1949）,概念前史,0.326067,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0411,book,teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》,5,0.8,CH00,导论　设计史的对象、证据、时间与叙事,如何阅读本书,0.306077,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0411,book,teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》,6,3.5,CH03,第三章　战争、革命与先锋派的视觉—物质实验,风格派与普遍秩序,0.301808,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0411,book,teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》,7,13.6,CH13,第十三章　全球生产、品牌系统与中国设计转型（1978—2008）,城市化与消费视觉,0.299169,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0411,book,teaching design -- (德)克劳斯·雷曼(Klaus Lehmann)：《设计教育 教育设计》,8,9.5,CH09,第九章　消费社会、家庭、性别与企业形象,企业形象的系统化,0.293652,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0412,book,"Teal Triggs：《Graphic Design History Past, Present, and Future》，2011",1,4.7,CH04,第四章　制度化的现代主义：制造联盟、包豪斯与设计教育,迁徙、正典与区域转译,0.273066,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0412,book,"Teal Triggs：《Graphic Design History Past, Present, and Future》，2011",2,15.4,CH15,第十五章　批判、推测、转型与多元世界设计,对抗性设计与公共争议,0.26548,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0412,book,"Teal Triggs：《Graphic Design History Past, Present, and Future》，2011",3,13.4,CH13,第十三章　全球生产、品牌系统与中国设计转型（1978—2008）,设计教育、学科史与职业制度恢复,0.259177,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0412,book,"Teal Triggs：《Graphic Design History Past, Present, and Future》，2011",4,0.5,CH00,导论　设计史的对象、证据、时间与叙事,图像、档案、口述与数字痕迹,0.24693,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0412,book,"Teal Triggs：《Graphic Design History Past, Present, and Future》，2011",5,8.1,CH08,第八章　冷战、社会主义设计、去殖民化与国家建设,冷战展览与生活方式竞争,0.245328,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0412,book,"Teal Triggs：《Graphic Design History Past, Present, and Future》，2011",6,0.2,CH00,导论　设计史的对象、证据、时间与叙事,现代性、现代化、现代主义与当代性,0.244423,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0412,book,"Teal Triggs：《Graphic Design History Past, Present, and Future》，2011",7,0.4,CH00,导论　设计史的对象、证据、时间与叙事,人工物如何成为史料,0.239349,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0412,book,"Teal Triggs：《Graphic Design History Past, Present, and Future》，2011",8,0.3,CH00,导论　设计史的对象、证据、时间与叙事,从英雄谱系到关系史,0.238381,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0413,book,"Terry Winograd, Fernando Flores：《Understanding Computers and Cognition》，1986",1,16.1,CH16,第十六章　算法、人工智能与中国当代设计转型（2008—至今）,从规则系统到机器学习系统,0.292108,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0413,book,"Terry Winograd, Fernando Flores：《Understanding Computers and Cognition》，1986",2,16.5,CH16,第十六章　算法、人工智能与中国当代设计转型（2008—至今）,自动化界面与人的控制权,0.277108,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0413,book,"Terry Winograd, Fernando Flores：《Understanding Computers and Cognition》，1986",3,9.6,CH09,第九章　消费社会、家庭、性别与企业形象,瑞士平面与国际主义传播,0.264263,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0413,book,"Terry Winograd, Fernando Flores：《Understanding Computers and Cognition》，1986",4,16.3,CH16,第十六章　算法、人工智能与中国当代设计转型（2008—至今）,推荐、搜索与可见性政治,0.242401,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0413,book,"Terry Winograd, Fernando Flores：《Understanding Computers and Cognition》，1986",5,16.2,CH16,第十六章　算法、人工智能与中国当代设计转型（2008—至今）,数据集作为设计材料,0.234273,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0413,book,"Terry Winograd, Fernando Flores：《Understanding Computers and Cognition》，1986",6,9.5,CH09,第九章　消费社会、家庭、性别与企业形象,企业形象的系统化,0.231113,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0413,book,"Terry Winograd, Fernando Flores：《Understanding Computers and Cognition》，1986",7,16.4,CH16,第十六章　算法、人工智能与中国当代设计转型（2008—至今）,生成式AI与作者制度,0.22615,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0413,book,"Terry Winograd, Fernando Flores：《Understanding Computers and Cognition》，1986",8,12.4,CH12,第十二章　设计责任的扩展：伦理、生态、参与和包容,参与式设计的北欧传统,0.215383,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0414,book,Teun den Dekker：《Design Thinking》,1,14.5,CH14,第十四章　交互、服务与平台：数字设计的制度化,服务设计与组织流程,0.297264,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0414,book,Teun den Dekker：《Design Thinking》,2,13.2,CH13,第十三章　全球生产、品牌系统与中国设计转型（1978—2008）,品牌从标志到体验系统,0.279389,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0414,book,Teun den Dekker：《Design Thinking》,3,7.2,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,英国重建与设计委员会,0.260429,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0414,book,Teun den Dekker：《Design Thinking》,4,14.7,CH14,第十四章　交互、服务与平台：数字设计的制度化,数据化商业模式及其边界,0.25825,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0414,book,Teun den Dekker：《Design Thinking》,5,5.5,CH05,第五章　商业现代性：装饰艺术、流线型与工业设计职业,工业设计职业的形成,0.25756,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0414,book,Teun den Dekker：《Design Thinking》,6,5.6,CH05,第五章　商业现代性：装饰艺术、流线型与工业设计职业,人体测量、家务与效率,0.215586,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0414,book,Teun den Dekker：《Design Thinking》,7,1.6,CH01,第一章　工业化、劳动分工与“设计”的生成,“工业艺术”“装饰艺术”与“设计”,0.212116,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0414,book,Teun den Dekker：《Design Thinking》,8,11.3,CH11,第十一章　从反设计到后现代：意义、差异与媒介转向,意大利激进设计与反设计,0.210434,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0415,book,"Thackara, John (ed.), Design After Modernism, 1988",1,5.2,CH05,第五章　商业现代性：装饰艺术、流线型与工业设计职业,美国大众消费体系,0.411156,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0415,book,"Thackara, John (ed.), Design After Modernism, 1988",2,C.0,CH99,结语　从正典到关系、责任与可能性,结语综合,0.392193,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0415,book,"Thackara, John (ed.), Design After Modernism, 1988",3,11.4,CH11,第十一章　从反设计到后现代：意义、差异与媒介转向,建筑的复杂、矛盾与符号,0.389111,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0415,book,"Thackara, John (ed.), Design After Modernism, 1988",4,11.1,CH11,第十一章　从反设计到后现代：意义、差异与媒介转向,现代主义危机的社会条件,0.372708,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0415,book,"Thackara, John (ed.), Design After Modernism, 1988",5,7.2,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,英国重建与设计委员会,0.372504,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0415,book,"Thackara, John (ed.), Design After Modernism, 1988",6,5.3,CH05,第五章　商业现代性：装饰艺术、流线型与工业设计职业,经济危机与“销售工程”,0.358114,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0415,book,"Thackara, John (ed.), Design After Modernism, 1988",7,5.5,CH05,第五章　商业现代性：装饰艺术、流线型与工业设计职业,工业设计职业的形成,0.354014,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0415,book,"Thackara, John (ed.), Design After Modernism, 1988",8,7.3,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,美国“Good Design”体系,0.349785,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0416,book,"The arts and crafts movement (Blakesley, Rosalind P. (Rosalind Polly)) (z-librar",1,7.3,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,美国“Good Design”体系,0.432973,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0416,book,"The arts and crafts movement (Blakesley, Rosalind P. (Rosalind Polly)) (z-librar",2,7.6,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,北欧设计的制度基础,0.370708,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0416,book,"The arts and crafts movement (Blakesley, Rosalind P. (Rosalind Polly)) (z-librar",3,5.1,CH05,第五章　商业现代性：装饰艺术、流线型与工业设计职业,装饰艺术与1925年巴黎博览会,0.3577,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0416,book,"The arts and crafts movement (Blakesley, Rosalind P. (Rosalind Polly)) (z-librar",4,7.5,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,联邦德国企业设计,0.344518,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0416,book,"The arts and crafts movement (Blakesley, Rosalind P. (Rosalind Polly)) (z-librar",5,6.1,CH06,第六章　东亚转译与中国现代设计的形成（1895—1949）,概念前史,0.343448,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0416,book,"The arts and crafts movement (Blakesley, Rosalind P. (Rosalind Polly)) (z-librar",6,4.1,CH04,第四章　制度化的现代主义：制造联盟、包豪斯与设计教育,改革联盟与企业系统,0.336778,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0416,book,"The arts and crafts movement (Blakesley, Rosalind P. (Rosalind Polly)) (z-librar",7,2.2,CH02,第二章　改良、消费、展览与跨国物质流动,博物馆、学校与国家治理,0.335787,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0416,book,"The arts and crafts movement (Blakesley, Rosalind P. (Rosalind Polly)) (z-librar",8,1.7,CH01,第一章　工业化、劳动分工与“设计”的生成,区域差异与混合生产,0.334918,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0417,book,"The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York",1,8.1,CH08,第八章　冷战、社会主义设计、去殖民化与国家建设,冷战展览与生活方式竞争,0.425602,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0417,book,"The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York",2,0.7,CH00,导论　设计史的对象、证据、时间与叙事,全球设计史的三种模型,0.382468,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0417,book,"The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York",3,4.7,CH04,第四章　制度化的现代主义：制造联盟、包豪斯与设计教育,迁徙、正典与区域转译,0.370524,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0417,book,"The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York",4,0.8,CH00,导论　设计史的对象、证据、时间与叙事,如何阅读本书,0.360183,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0417,book,"The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York",5,7.6,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,北欧设计的制度基础,0.350766,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0417,book,"The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York",6,5.1,CH05,第五章　商业现代性：装饰艺术、流线型与工业设计职业,装饰艺术与1925年巴黎博览会,0.350327,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0417,book,"The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York",7,5.5,CH05,第五章　商业现代性：装饰艺术、流线型与工业设计职业,工业设计职业的形成,0.344827,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0417,book,"The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York",8,1.5,CH01,第一章　工业化、劳动分工与“设计”的生成,工厂中的匿名设计,0.343596,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0418,book,The design philosophy reader _ edited by Anne-Marie Willis_ -- Anne-Marie Willis,1,5.7,CH05,第五章　商业现代性：装饰艺术、流线型与工业设计职业,商业设计的伦理争议,0.369234,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0418,book,The design philosophy reader _ edited by Anne-Marie Willis_ -- Anne-Marie Willis,2,12.1,CH12,第十二章　设计责任的扩展：伦理、生态、参与和包容,从职业伦理到社会批判,0.355526,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0418,book,The design philosophy reader _ edited by Anne-Marie Willis_ -- Anne-Marie Willis,3,11.1,CH11,第十一章　从反设计到后现代：意义、差异与媒介转向,现代主义危机的社会条件,0.348769,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0418,book,The design philosophy reader _ edited by Anne-Marie Willis_ -- Anne-Marie Willis,4,16.3,CH16,第十六章　算法、人工智能与中国当代设计转型（2008—至今）,推荐、搜索与可见性政治,0.347598,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0418,book,The design philosophy reader _ edited by Anne-Marie Willis_ -- Anne-Marie Willis,5,12.5,CH12,第十二章　设计责任的扩展：伦理、生态、参与和包容,通用设计与残障社会模型,0.343378,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0418,book,The design philosophy reader _ edited by Anne-Marie Willis_ -- Anne-Marie Willis,6,8.6,CH08,第八章　冷战、社会主义设计、去殖民化与国家建设,拉丁美洲与非洲的现代化项目,0.306123,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0418,book,The design philosophy reader _ edited by Anne-Marie Willis_ -- Anne-Marie Willis,7,15.6,CH15,第十五章　批判、推测、转型与多元世界设计,去殖民设计与知识位置,0.290906,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0418,book,The design philosophy reader _ edited by Anne-Marie Willis_ -- Anne-Marie Willis,8,12.6,CH12,第十二章　设计责任的扩展：伦理、生态、参与和包容,女性主义设计批评,0.275146,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0419,book,"The designed world _ images, objects, environments -- Buchanan, Richard (editor)",1,7.4,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,乌尔姆设计学院,0.433294,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0419,book,"The designed world _ images, objects, environments -- Buchanan, Richard (editor)",2,0.4,CH00,导论　设计史的对象、证据、时间与叙事,人工物如何成为史料,0.375083,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
